"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",1411706.092,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPCOB","Current prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",1566848.487,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",855549.616,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",887871.568,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",919553.223,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",936753.347,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",957423.43,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",980319.112,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",1018571.24,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",1044837.69,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",1071784.233,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",1094856.917,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",1124752.51,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1150421.428,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1183588.597,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1209288.995,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",1208673.644,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",1235702.154,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",1280404.774,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2005","2005","USD","US Dollar","6","Millions",,,696289.145,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2006","2006","USD","US Dollar","6","Millions",,,746668.665,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2007","2007","USD","US Dollar","6","Millions",,,803571.953,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2008","2008","USD","US Dollar","6","Millions",,,842055.643,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2009","2009","USD","US Dollar","6","Millions",,,871553.878,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2010","2010","USD","US Dollar","6","Millions",,,925573.919,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2011","2011","USD","US Dollar","6","Millions",,,980131.829,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2012","2012","USD","US Dollar","6","Millions",,,1018404.484,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2013","2013","USD","US Dollar","6","Millions",,,1023380.963,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2014","2014","USD","US Dollar","6","Millions",,,1128453.114,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2015","2015","USD","US Dollar","6","Millions",,,1148118.553,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2016","2016","USD","US Dollar","6","Millions",,,1150421.428,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2017","2017","USD","US Dollar","6","Millions",,,1247821.412,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2018","2018","USD","US Dollar","6","Millions",,,1274164.722,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2019","2019","USD","US Dollar","6","Millions",,,1323189.972,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2020","2020","USD","US Dollar","6","Millions",,,1367497.017,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","PVP","Previous year prices and previous year PPPs","2021","2021","USD","US Dollar","6","Millions",,,1482646.956,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2005","2005","USD","US Dollar","0","Units",,,37807.225217,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2006","2006","USD","US Dollar","0","Units",,,40071.749728,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2007","2007","USD","US Dollar","0","Units",,,47373.631664,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2008","2008","USD","US Dollar","0","Units",,,49787.596143,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2009","2009","USD","US Dollar","0","Units",,,46885.406027,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2010","2010","USD","US Dollar","0","Units",,,59055.400937,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2011","2011","USD","US Dollar","0","Units",,,69267.213258,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2012","2012","USD","US Dollar","0","Units",,,69980.659482,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2013","2013","USD","US Dollar","0","Units",,,66727.531839,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2014","2014","USD","US Dollar","0","Units",,,62331.529495,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2015","2015","USD","US Dollar","0","Units",,,52286.210333,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2016","2016","USD","US Dollar","0","Units",,,54048.043062,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2017","2017","USD","US Dollar","0","Units",,,57403.804057,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2018","2018","USD","US Dollar","0","Units",,,58217.074439,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2019","2019","USD","US Dollar","0","Units",,,54248.839214,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2020","2020","USD","US Dollar","0","Units",,,55723.690136,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2021","2021","USD","US Dollar","0","Units",,,67391.607844,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","0","Units","2015","2015",46945.279351,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","0","Units","2015","2015",48065.627521,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","0","Units","2015","2015",48880.614728,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","0","Units","2015","2015",48806.951841,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","0","Units","2015","2015",48866.302402,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","0","Units","2015","2015",49262.50651,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","0","Units","2015","2015",50478.594827,,
"AUS","Australia","B1_GE","Gross domestic product (expenditure approach)","HVXVOB","Per head, constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","0","Units","2015","2015",50884.034984,,
