"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.578087,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.590887,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.594762,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.595432,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.603918,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.601771,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.610219,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.613854,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.62154,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.601346,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.609414,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.607051,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.59173,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.607714,,
"MLT","Malta","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.612469,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","RON","Romanian Leu","0","Units",,,3.1078,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","RON","Romanian Leu","0","Units",,,2.5676,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","RON","Romanian Leu","0","Units",,,2.4564,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","RON","Romanian Leu","0","Units",,,2.8342,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","RON","Romanian Leu","0","Units",,,2.9361,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","RON","Romanian Leu","0","Units",,,3.2045,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","RON","Romanian Leu","0","Units",,,3.3393,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","RON","Romanian Leu","0","Units",,,3.3575,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","RON","Romanian Leu","0","Units",,,3.2551,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","RON","Romanian Leu","0","Units",,,3.6868,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","RON","Romanian Leu","0","Units",,,4.1477,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","RON","Romanian Leu","0","Units",,,4.3033,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","RON","Romanian Leu","0","Units",,,3.8915,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","RON","Romanian Leu","0","Units",,,4.0736,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","RON","Romanian Leu","0","Units",,,4.2608,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","RON","Romanian Leu","0","Units",,,3.966,,
"ROU","Romania","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","RON","Romanian Leu","0","Units",,,4.3707,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.82765,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.750242,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.679662,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.718546,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.694155,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.748391,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.772857,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.75792,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.725111,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.823655,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.918527,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.948677,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.83382,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.873362,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.890155,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.81493,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.882924,,
"CYP","Cyprus","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.937559,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.639919,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.659281,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.656007,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.65639,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.652375,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.63871,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.638904,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.644688,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.652103,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.64916,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.653175,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.637143,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.647293,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.638622,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.623804,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.642601,,
"MLT","Malta","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.642056,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","BGN","Bulgarian Lev","0","Units",,,0.596499,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","BGN","Bulgarian Lev","0","Units",,,0.618318,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","BGN","Bulgarian Lev","0","Units",,,0.656358,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","BGN","Bulgarian Lev","0","Units",,,0.677681,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","BGN","Bulgarian Lev","0","Units",,,0.693162,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","BGN","Bulgarian Lev","0","Units",,,0.676944,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","BGN","Bulgarian Lev","0","Units",,,0.701072,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","BGN","Bulgarian Lev","0","Units",,,0.692817,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","BGN","Bulgarian Lev","0","Units",,,0.680006,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","BGN","Bulgarian Lev","0","Units",,,0.661232,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","BGN","Bulgarian Lev","0","Units",,,0.678699,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","BGN","Bulgarian Lev","0","Units",,,0.666663,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","BGN","Bulgarian Lev","0","Units",,,0.676282,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","BGN","Bulgarian Lev","0","Units",,,0.680103,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","BGN","Bulgarian Lev","0","Units",,,0.685703,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","BGN","Bulgarian Lev","0","Units",,,0.687358,,
"BGR","Bulgaria","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","BGN","Bulgarian Lev","0","Units",,,0.719135,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.722889,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.70994,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.694155,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.693818,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.682047,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.700146,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.69862,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.706852,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.687315,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.679714,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.663139,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.622326,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.615185,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.612443,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.596707,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.592581,,
"CYP","Cyprus","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.600921,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.844894,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.758778,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.679296,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.718546,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.694155,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.748391,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.772857,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.75792,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.725111,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.823655,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.918527,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.948677,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.83382,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.873362,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.890155,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.81493,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.882924,,
"MLT","Malta","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.937559,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.792912,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.784104,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.728078,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"CYP","Cyprus","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.73109,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.735188,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.709354,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.712852,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.722116,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.734931,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.742066,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.741129,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.718866,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.700858,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.689677,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.649372,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.647933,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.65023,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.637907,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.633136,,
"CYP","Cyprus","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.642071,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.773948,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.774446,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.758916,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.751186,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.752082,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.763425,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.762532,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.767772,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.747852,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.732642,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.717846,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.67455,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.673782,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.670777,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.659006,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.657295,,
"CYP","Cyprus","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.662806,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.543299,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.519566,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.512987,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.513958,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.509971,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.514109,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.498058,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.486315,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.474498,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.470303,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.466172,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.448869,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.44126,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.439453,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.426624,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.419851,,
"HRV","Croatia","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.432278,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","BGN","Bulgarian Lev","0","Units",,,1.6579,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","BGN","Bulgarian Lev","0","Units",,,1.4851,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2007","2007","BGN","Bulgarian Lev","0","Units",,,1.3312,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2008","2008","BGN","Bulgarian Lev","0","Units",,,1.3873,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2009","2009","BGN","Bulgarian Lev","0","Units",,,1.3641,,
"BGR","Bulgaria","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2010","2010","BGN","Bulgarian Lev","0","Units",,,1.4728,,
